city,date,percentage
Hong Kong,2020-11-02,59
Hong Kong,2020-11-03,57
Hong Kong,2020-11-04,56
Hong Kong,2020-11-05,59
Hong Kong,2020-11-06,62
Hong Kong,2020-11-07,64
Hong Kong,2020-11-08,64
Hong Kong,2020-11-09,59
Hong Kong,2020-11-10,56
Hong Kong,2020-11-11,56
Hong Kong,2020-11-12,60
Hong Kong,2020-11-13,61
Hong Kong,2020-11-14,64
Hong Kong,2020-11-15,63
Hong Kong,2020-11-16,59
Hong Kong,2020-11-17,59
Hong Kong,2020-11-18,57
Hong Kong,2020-11-19,59
Hong Kong,2020-11-20,60
Hong Kong,2020-11-21,59
Hong Kong,2020-11-22,59
Hong Kong,2020-11-23,54
Hong Kong,2020-11-24,52
Hong Kong,2020-11-25,52
Hong Kong,2020-11-26,55
Hong Kong,2020-11-27,55
Hong Kong,2020-11-28,56
Hong Kong,2020-11-29,53
Hong Kong,2020-11-30,50
Hong Kong,2020-12-01,48
Hong Kong,2020-12-02,43
Hong Kong,2020-12-03,43
Hong Kong,2020-12-04,43
Hong Kong,2020-12-05,47
Hong Kong,2020-12-06,45
Hong Kong,2020-12-07,45
Hong Kong,2020-12-08,43
Hong Kong,2020-12-09,43
Hong Kong,2020-12-10,40
Hong Kong,2020-12-11,41
Hong Kong,2020-12-12,42
Hong Kong,2020-12-13,45
Hong Kong,2020-12-14,43
Hong Kong,2020-12-15,41
Hong Kong,2020-12-16,41
Hong Kong,2020-12-17,42
Hong Kong,2020-12-18,44
Hong Kong,2020-12-19,44
Hong Kong,2020-12-20,43
Hong Kong,2020-12-21,50
Hong Kong,2020-12-22,50
Hong Kong,2020-12-23,52
Hong Kong,2020-12-24,57
Hong Kong,2020-12-25,46
Hong Kong,2020-12-26,46
Hong Kong,2020-12-27,54
Hong Kong,2020-12-28,56
Hong Kong,2020-12-29,56
Hong Kong,2020-12-30,54
Hong Kong,2020-12-31,59
Hong Kong,2021-01-01,37
Hong Kong,2021-01-02,43
Hong Kong,2021-01-03,46
Hong Kong,2021-01-04,43
Hong Kong,2021-01-05,43
Hong Kong,2021-01-06,42
Hong Kong,2021-01-07,43
Hong Kong,2021-01-08,38
Hong Kong,2021-01-09,43
Hong Kong,2021-01-10,43
Hong Kong,2021-01-11,38
Hong Kong,2021-01-12,41
Hong Kong,2021-01-13,41
Istanbul,2020-03-02,124
Istanbul,2020-03-03,124
Istanbul,2020-03-04,117
Istanbul,2020-03-05,117
Istanbul,2020-03-06,127
Istanbul,2020-03-07,144
Istanbul,2020-03-08,141
Istanbul,2020-03-09,126
Istanbul,2020-03-10,114
Istanbul,2020-03-11,103
Istanbul,2020-03-12,98
Istanbul,2020-03-13,89
Istanbul,2020-03-14,73
Istanbul,2020-03-15,52
Istanbul,2020-03-16,49
Istanbul,2020-03-17,31
Istanbul,2020-03-18,20
Istanbul,2020-03-19,16
Istanbul,2020-03-20,14
Istanbul,2020-03-21,11
Istanbul,2020-03-22,11
Istanbul,2020-03-23,11
Istanbul,2020-03-24,10
Istanbul,2020-03-25,10
Istanbul,2020-03-26,10
Istanbul,2020-03-27,8
Istanbul,2020-03-28,7
Istanbul,2020-03-29,7
Istanbul,2020-03-30,9
Istanbul,2020-03-31,8
Istanbul,2020-04-01,8
Istanbul,2020-04-02,7
Istanbul,2020-04-03,6
Istanbul,2020-04-04,5
Istanbul,2020-04-05,5
Istanbul,2020-04-06,8
Istanbul,2020-04-07,8
Istanbul,2020-04-08,7
Istanbul,2020-04-09,7
Istanbul,2020-04-10,7
Istanbul,2020-04-11,5
Istanbul,2020-04-12,4
Istanbul,2020-04-13,8
Istanbul,2020-04-14,8
Istanbul,2020-04-15,9
Istanbul,2020-04-16,8
Istanbul,2020-04-17,8
Istanbul,2020-04-18,4
Istanbul,2020-04-19,5
Istanbul,2020-04-20,11
Istanbul,2020-04-21,10
Istanbul,2020-04-22,10
Istanbul,2020-04-23,5
Istanbul,2020-04-24,4
Istanbul,2020-04-25,4
Istanbul,2020-04-26,5
Istanbul,2020-04-27,11
Istanbul,2020-04-28,10
Istanbul,2020-04-29,10
Istanbul,2020-04-30,10
Istanbul,2020-05-01,5
Istanbul,2020-05-02,5
Istanbul,2020-05-03,6
Istanbul,2020-05-04,11
Istanbul,2020-05-05,13
Istanbul,2020-05-06,11
Istanbul,2020-05-07,12
Istanbul,2020-05-08,10
Istanbul,2020-05-09,5
Istanbul,2020-05-10,7
Istanbul,2020-05-11,14
Istanbul,2020-05-12,14
Istanbul,2020-05-13,12
Istanbul,2020-05-14,14
Istanbul,2020-05-15,13
Istanbul,2020-05-16,5
Istanbul,2020-05-17,6
Istanbul,2020-05-18,6
Istanbul,2020-05-19,9
Istanbul,2020-05-20,16
Istanbul,2020-05-21,16
Istanbul,2020-05-22,13
Istanbul,2020-05-23,5
Istanbul,2020-05-24,5
Istanbul,2020-05-25,6
Istanbul,2020-05-26,8
Istanbul,2020-05-27,16
Istanbul,2020-05-28,18
Istanbul,2020-05-29,18
Istanbul,2020-05-30,8
Istanbul,2020-05-31,13
Istanbul,2020-06-01,26
Istanbul,2020-06-02,25
Istanbul,2020-06-03,25
Istanbul,2020-06-04,28
Istanbul,2020-06-05,25
Istanbul,2020-06-06,23
Istanbul,2020-06-07,27
Istanbul,2020-06-08,31
Istanbul,2020-06-09,30
Istanbul,2020-06-10,28
Istanbul,2020-06-11,32
Istanbul,2020-06-12,30
Istanbul,2020-06-13,27
Istanbul,2020-06-14,27
Istanbul,2020-06-15,37
Istanbul,2020-06-16,36
Istanbul,2020-06-17,34
Istanbul,2020-06-18,32
Istanbul,2020-06-19,26
Istanbul,2020-06-20,25
Istanbul,2020-06-21,32
Istanbul,2020-06-22,41
Istanbul,2020-06-23,33
Istanbul,2020-06-24,36
Istanbul,2020-06-25,39
Istanbul,2020-06-26,35
Istanbul,2020-06-27,30
Istanbul,2020-06-28,26
Istanbul,2020-06-29,43
Istanbul,2020-06-30,46
Istanbul,2020-07-01,40
Istanbul,2020-07-02,41
Istanbul,2020-07-03,40
Istanbul,2020-07-04,39
Istanbul,2020-07-05,40
Istanbul,2020-07-06,50
Istanbul,2020-07-07,47
Istanbul,2020-07-08,43
Istanbul,2020-07-09,46
Istanbul,2020-07-10,44
Istanbul,2020-07-11,43
Istanbul,2020-07-12,44
Istanbul,2020-07-13,49
Istanbul,2020-07-14,55
Istanbul,2020-07-15,46
Istanbul,2020-07-16,50
Istanbul,2020-07-17,48
Istanbul,2020-07-18,48
Istanbul,2020-07-19,48
Istanbul,2020-07-20,59
Istanbul,2020-07-21,56
Istanbul,2020-07-22,53
Istanbul,2020-07-23,56
Istanbul,2020-07-24,54
Istanbul,2020-07-25,48
Istanbul,2020-07-26,49
Istanbul,2020-07-27,55
Istanbul,2020-07-28,56
Istanbul,2020-07-29,47
Istanbul,2020-07-30,38
Istanbul,2020-07-31,32
Istanbul,2020-08-01,38
Istanbul,2020-08-02,45
Istanbul,2020-08-03,46
Istanbul,2020-08-04,51
Istanbul,2020-08-05,51
Istanbul,2020-08-06,55
Istanbul,2020-08-07,53
Istanbul,2020-08-08,52
Istanbul,2020-08-09,56
Istanbul,2020-08-10,68
Istanbul,2020-08-11,66
Istanbul,2020-08-12,64
Istanbul,2020-08-13,62
Istanbul,2020-08-14,57
Istanbul,2020-08-15,56
Istanbul,2020-08-16,60
Istanbul,2020-08-17,68
Istanbul,2020-08-18,63
Istanbul,2020-08-19,60
Istanbul,2020-08-20,57
Istanbul,2020-08-21,54
Istanbul,2020-08-22,56
Istanbul,2020-08-23,57
Istanbul,2020-08-24,67
Istanbul,2020-08-25,64
Istanbul,2020-08-26,66
Istanbul,2020-08-27,70
Istanbul,2020-08-28,59
Istanbul,2020-08-29,56
Istanbul,2020-08-30,61
Istanbul,2020-08-31,70
Istanbul,2020-09-01,66
Istanbul,2020-09-02,64
Istanbul,2020-09-03,62
Istanbul,2020-09-04,60
Istanbul,2020-09-05,63
Istanbul,2020-09-06,64
Istanbul,2020-09-07,69
Istanbul,2020-09-08,67
Istanbul,2020-09-09,62
Istanbul,2020-09-10,62
Istanbul,2020-09-11,56
Istanbul,2020-09-12,57
Istanbul,2020-09-13,57
Istanbul,2020-09-14,66
Istanbul,2020-09-15,68
Istanbul,2020-09-16,69
Istanbul,2020-09-17,72
Istanbul,2020-09-18,64
Istanbul,2020-09-19,64
Istanbul,2020-09-20,57
Istanbul,2020-09-21,72
Istanbul,2020-09-22,71
Istanbul,2020-09-23,66
Istanbul,2020-09-24,66
Istanbul,2020-09-25,63
Istanbul,2020-09-26,66
Istanbul,2020-09-27,64
Istanbul,2020-09-28,76
Istanbul,2020-09-29,68
Istanbul,2020-09-30,71
Istanbul,2020-10-01,73
Istanbul,2020-10-02,69
Istanbul,2020-10-03,72
Istanbul,2020-10-04,75
Istanbul,2020-10-05,76
Istanbul,2020-10-06,76
Istanbul,2020-10-07,77
Istanbul,2020-10-08,65
Istanbul,2020-10-09,69
Istanbul,2020-10-10,74
Istanbul,2020-10-11,76
Istanbul,2020-10-12,80
Istanbul,2020-10-13,72
Istanbul,2020-10-14,74
Istanbul,2020-10-15,73
Istanbul,2020-10-16,70
Istanbul,2020-10-17,70
Istanbul,2020-10-18,60
Istanbul,2020-10-19,71
Istanbul,2020-10-20,67
Istanbul,2020-10-21,68
Istanbul,2020-10-22,67
Istanbul,2020-10-23,68
Istanbul,2020-10-24,68
Istanbul,2020-10-25,65
Istanbul,2020-10-26,67
Istanbul,2020-10-27,65
Istanbul,2020-10-28,67
Istanbul,2020-10-29,60
Istanbul,2020-10-30,48
Istanbul,2020-10-31,55
Istanbul,2020-11-01,55
Istanbul,2020-11-02,63
Istanbul,2020-11-03,57
Istanbul,2020-11-04,53
Istanbul,2020-11-05,53
Istanbul,2020-11-06,54
Istanbul,2020-11-07,52
Istanbul,2020-11-08,59
Istanbul,2020-11-09,62
Istanbul,2020-11-10,56
Istanbul,2020-11-11,55
Istanbul,2020-11-12,59
Istanbul,2020-11-13,52
Istanbul,2020-11-14,47
Istanbul,2020-11-15,46
Istanbul,2020-11-16,55
Istanbul,2020-11-17,51
Istanbul,2020-11-18,43
Istanbul,2020-11-19,45
Istanbul,2020-11-20,41
Istanbul,2020-11-21,27
Istanbul,2020-11-22,28
Istanbul,2020-11-23,42
Istanbul,2020-11-24,40
Istanbul,2020-11-25,34
Istanbul,2020-11-26,36
Istanbul,2020-11-27,35
Istanbul,2020-11-28,30
Istanbul,2020-11-29,30
Istanbul,2020-11-30,37
Istanbul,2020-12-01,32
Istanbul,2020-12-02,30
Istanbul,2020-12-03,34
Istanbul,2020-12-04,32
Istanbul,2020-12-05,11
Istanbul,2020-12-06,14
Istanbul,2020-12-07,37
Istanbul,2020-12-08,34
Istanbul,2020-12-09,32
Istanbul,2020-12-10,33
Istanbul,2020-12-11,32
Istanbul,2020-12-12,13
Istanbul,2020-12-13,15
Istanbul,2020-12-14,38
Istanbul,2020-12-15,34
Istanbul,2020-12-16,32
Istanbul,2020-12-17,34
Istanbul,2020-12-18,31
Istanbul,2020-12-19,11
Istanbul,2020-12-20,15
Istanbul,2020-12-21,37
Istanbul,2020-12-22,36
Istanbul,2020-12-23,35
Istanbul,2020-12-24,36
Istanbul,2020-12-25,31
Istanbul,2020-12-26,13
Istanbul,2020-12-27,16
Istanbul,2020-12-28,42
Istanbul,2020-12-29,40
Istanbul,2020-12-30,38
Istanbul,2020-12-31,28
Istanbul,2021-01-01,12
Istanbul,2021-01-02,12
Istanbul,2021-01-03,15
Istanbul,2021-01-04,40
Istanbul,2021-01-05,39
Istanbul,2021-01-06,37
Istanbul,2021-01-07,38
Istanbul,2021-01-08,35
Istanbul,2021-01-09,12
Istanbul,2021-01-10,15
Istanbul,2021-01-11,38
Istanbul,2021-01-12,38
Istanbul,2021-01-13,36
Lisbon,2020-03-02,120
Lisbon,2020-03-03,123
Lisbon,2020-03-04,128
Lisbon,2020-03-05,125
Lisbon,2020-03-06,123
Lisbon,2020-03-07,127
Lisbon,2020-03-08,118
Lisbon,2020-03-09,120
Lisbon,2020-03-10,113
Lisbon,2020-03-11,108
Lisbon,2020-03-12,85
Lisbon,2020-03-13,68
Lisbon,2020-03-14,62
Lisbon,2020-03-15,45
Lisbon,2020-03-16,35
Lisbon,2020-03-17,27
Lisbon,2020-03-18,24
Lisbon,2020-03-19,17
Lisbon,2020-03-20,13
Lisbon,2020-03-21,13
Lisbon,2020-03-22,11
Lisbon,2020-03-23,14
Lisbon,2020-03-24,12
Lisbon,2020-03-25,12
Lisbon,2020-03-26,10
Lisbon,2020-03-27,10
Lisbon,2020-03-28,12
Lisbon,2020-03-29,11
Lisbon,2020-03-30,11
Lisbon,2020-03-31,12
Lisbon,2020-04-01,10
Lisbon,2020-04-02,11
Lisbon,2020-04-03,10
Lisbon,2020-04-04,10
Lisbon,2020-04-05,8
Lisbon,2020-04-06,9
Lisbon,2020-04-07,11
Lisbon,2020-04-08,11
Lisbon,2020-04-09,9
Lisbon,2020-04-10,8
Lisbon,2020-04-11,8
Lisbon,2020-04-12,8
Lisbon,2020-04-13,9
Lisbon,2020-04-14,10
Lisbon,2020-04-15,11
Lisbon,2020-04-16,9
Lisbon,2020-04-17,9
Lisbon,2020-04-18,11
Lisbon,2020-04-19,10
Lisbon,2020-04-20,10
Lisbon,2020-04-21,11
Lisbon,2020-04-22,11
Lisbon,2020-04-23,10
Lisbon,2020-04-24,10
Lisbon,2020-04-25,12
Lisbon,2020-04-26,10
Lisbon,2020-04-27,11
Lisbon,2020-04-28,11
Lisbon,2020-04-29,10
Lisbon,2020-04-30,13
Lisbon,2020-05-01,10
Lisbon,2020-05-02,13
Lisbon,2020-05-03,14
Lisbon,2020-05-04,15
Lisbon,2020-05-05,15
Lisbon,2020-05-06,16
Lisbon,2020-05-07,17
Lisbon,2020-05-08,16
Lisbon,2020-05-09,15
Lisbon,2020-05-10,13
Lisbon,2020-05-11,16
Lisbon,2020-05-12,15
Lisbon,2020-05-13,16
Lisbon,2020-05-14,15
Lisbon,2020-05-15,16
Lisbon,2020-05-16,20
Lisbon,2020-05-17,20
Lisbon,2020-05-18,20
Lisbon,2020-05-19,21
Lisbon,2020-05-20,20
Lisbon,2020-05-21,21
Lisbon,2020-05-22,20
Lisbon,2020-05-23,23
Lisbon,2020-05-24,25
Lisbon,2020-05-25,22
Lisbon,2020-05-26,21
Lisbon,2020-05-27,23
Lisbon,2020-05-28,23
Lisbon,2020-05-29,23
Lisbon,2020-05-30,27
Lisbon,2020-05-31,26
Lisbon,2020-06-01,26
Lisbon,2020-06-02,28
Lisbon,2020-06-03,30
Lisbon,2020-06-04,28
Lisbon,2020-06-05,28
Lisbon,2020-06-06,33
Lisbon,2020-06-07,28
Lisbon,2020-06-08,28
Lisbon,2020-06-09,30
Lisbon,2020-06-10,28
Lisbon,2020-06-11,23
Lisbon,2020-06-12,27
Lisbon,2020-06-13,31
Lisbon,2020-06-14,30
Lisbon,2020-06-15,31
Lisbon,2020-06-16,33
Lisbon,2020-06-17,36
Lisbon,2020-06-18,34
Lisbon,2020-06-19,31
Lisbon,2020-06-20,36
Lisbon,2020-06-21,38
Lisbon,2020-06-22,36
Lisbon,2020-06-23,34
Lisbon,2020-06-24,36
Lisbon,2020-06-25,32
Lisbon,2020-06-26,31
Lisbon,2020-06-27,33
Lisbon,2020-06-28,36
Lisbon,2020-06-29,33
Lisbon,2020-06-30,35
Lisbon,2020-07-01,36
Lisbon,2020-07-02,36
Lisbon,2020-07-03,35
Lisbon,2020-07-04,39
Lisbon,2020-07-05,40
Lisbon,2020-07-06,38
Lisbon,2020-07-07,38
Lisbon,2020-07-08,40
Lisbon,2020-07-09,40
Lisbon,2020-07-10,40
Lisbon,2020-07-11,45
Lisbon,2020-07-12,43
Lisbon,2020-07-13,43
Lisbon,2020-07-14,41
Lisbon,2020-07-15,41
Lisbon,2020-07-16,42
Lisbon,2020-07-17,39
Lisbon,2020-07-18,44
Lisbon,2020-07-19,44
Lisbon,2020-07-20,39
Lisbon,2020-07-21,40
Lisbon,2020-07-22,42
Lisbon,2020-07-23,42
Lisbon,2020-07-24,44
Lisbon,2020-07-25,46
Lisbon,2020-07-26,44
Lisbon,2020-07-27,41
Lisbon,2020-07-28,39
Lisbon,2020-07-29,43
Lisbon,2020-07-30,43
Lisbon,2020-07-31,44
Lisbon,2020-08-01,46
Lisbon,2020-08-02,48
Lisbon,2020-08-03,45
Lisbon,2020-08-04,48
Lisbon,2020-08-05,50
Lisbon,2020-08-06,48
Lisbon,2020-08-07,48
Lisbon,2020-08-08,56
Lisbon,2020-08-09,56
Lisbon,2020-08-10,52
Lisbon,2020-08-11,53
Lisbon,2020-08-12,54
Lisbon,2020-08-13,53
Lisbon,2020-08-14,53
Lisbon,2020-08-15,57
Lisbon,2020-08-16,57
Lisbon,2020-08-17,54
Lisbon,2020-08-18,53
Lisbon,2020-08-19,54
Lisbon,2020-08-20,50
Lisbon,2020-08-21,52
Lisbon,2020-08-22,61
Lisbon,2020-08-23,61
Lisbon,2020-08-24,54
Lisbon,2020-08-25,56
Lisbon,2020-08-26,56
Lisbon,2020-08-27,55
Lisbon,2020-08-28,53
Lisbon,2020-08-29,60
Lisbon,2020-08-30,64
Lisbon,2020-08-31,60
Lisbon,2020-09-01,59
Lisbon,2020-09-02,65
Lisbon,2020-09-03,62
Lisbon,2020-09-04,63
Lisbon,2020-09-05,68
Lisbon,2020-09-06,70
Lisbon,2020-09-07,70
Lisbon,2020-09-08,66
Lisbon,2020-09-09,68
Lisbon,2020-09-10,68
Lisbon,2020-09-11,62
Lisbon,2020-09-12,66
Lisbon,2020-09-13,65
Lisbon,2020-09-14,65
Lisbon,2020-09-15,65
Lisbon,2020-09-16,63
Lisbon,2020-09-17,61
Lisbon,2020-09-18,52
Lisbon,2020-09-19,56
Lisbon,2020-09-20,59
Lisbon,2020-09-21,61
Lisbon,2020-09-22,61
Lisbon,2020-09-23,60
Lisbon,2020-09-24,60
Lisbon,2020-09-25,60
Lisbon,2020-09-26,63
Lisbon,2020-09-27,61
Lisbon,2020-09-28,61
Lisbon,2020-09-29,70
Lisbon,2020-09-30,75
Lisbon,2020-10-01,72
Lisbon,2020-10-02,64
Lisbon,2020-10-03,61
Lisbon,2020-10-04,62
Lisbon,2020-10-05,55
Lisbon,2020-10-06,71
Lisbon,2020-10-07,72
Lisbon,2020-10-08,69
Lisbon,2020-10-09,68
Lisbon,2020-10-10,68
Lisbon,2020-10-11,69
Lisbon,2020-10-12,69
Lisbon,2020-10-13,65
Lisbon,2020-10-14,64
Lisbon,2020-10-15,63
Lisbon,2020-10-16,60
Lisbon,2020-10-17,61
Lisbon,2020-10-18,57
Lisbon,2020-10-19,55
Lisbon,2020-10-20,51
Lisbon,2020-10-21,62
Lisbon,2020-10-22,57
Lisbon,2020-10-23,60
Lisbon,2020-10-24,57
Lisbon,2020-10-25,51
Lisbon,2020-10-26,60
Lisbon,2020-10-27,60
Lisbon,2020-10-28,61
Lisbon,2020-10-29,61
Lisbon,2020-10-30,51
Lisbon,2020-10-31,49
Lisbon,2020-11-01,40
Lisbon,2020-11-02,46
Lisbon,2020-11-03,51
Lisbon,2020-11-04,52
Lisbon,2020-11-05,50
Lisbon,2020-11-06,47
Lisbon,2020-11-07,53
Lisbon,2020-11-08,43
Lisbon,2020-11-09,49
Lisbon,2020-11-10,51
Lisbon,2020-11-11,53
Lisbon,2020-11-12,51
Lisbon,2020-11-13,50
Lisbon,2020-11-14,27
Lisbon,2020-11-15,26
Lisbon,2020-11-16,49
Lisbon,2020-11-17,48
Lisbon,2020-11-18,52
Lisbon,2020-11-19,52
Lisbon,2020-11-20,52
Lisbon,2020-11-21,32
Lisbon,2020-11-22,30
Lisbon,2020-11-23,48
Lisbon,2020-11-24,49
Lisbon,2020-11-25,50
Lisbon,2020-11-26,49
Lisbon,2020-11-27,48
Lisbon,2020-11-28,27
Lisbon,2020-11-29,26
Lisbon,2020-11-30,33
Lisbon,2020-12-01,26
Lisbon,2020-12-02,51
Lisbon,2020-12-03,50
Lisbon,2020-12-04,43
Lisbon,2020-12-05,27
Lisbon,2020-12-06,26
Lisbon,2020-12-07,36
Lisbon,2020-12-08,28
Lisbon,2020-12-09,52
Lisbon,2020-12-10,48
Lisbon,2020-12-11,49
Lisbon,2020-12-12,34
Lisbon,2020-12-13,32
Lisbon,2020-12-14,48
Lisbon,2020-12-15,49
Lisbon,2020-12-16,50
Lisbon,2020-12-17,51
Lisbon,2020-12-18,48
Lisbon,2020-12-19,34
Lisbon,2020-12-20,33
Lisbon,2020-12-21,47
Lisbon,2020-12-22,48
Lisbon,2020-12-23,39
Lisbon,2020-12-24,28
Lisbon,2020-12-25,18
Lisbon,2020-12-26,28
Lisbon,2020-12-27,28
Lisbon,2020-12-28,41
Lisbon,2020-12-29,41
Lisbon,2020-12-30,42
Lisbon,2020-12-31,33
Lisbon,2021-01-01,14
Lisbon,2021-01-02,23
Lisbon,2021-01-03,28
Lisbon,2021-01-04,45
Lisbon,2021-01-05,46
Lisbon,2021-01-06,46
Lisbon,2021-01-07,46
Lisbon,2021-01-08,44
Lisbon,2021-01-09,28
Lisbon,2021-01-10,28
Lisbon,2021-01-11,46
Lisbon,2021-01-12,47
Lisbon,2021-01-13,46
London,2020-03-02,100
London,2020-03-03,102
London,2020-03-04,100
London,2020-03-05,101
London,2020-03-06,99
London,2020-03-07,97
London,2020-03-08,94
London,2020-03-09,97
London,2020-03-10,97
London,2020-03-11,91
London,2020-03-12,84
London,2020-03-13,75
London,2020-03-14,75
London,2020-03-15,67
London,2020-03-16,60
London,2020-03-17,44
London,2020-03-18,36
London,2020-03-19,39
London,2020-03-20,31
London,2020-03-21,23
London,2020-03-22,23
London,2020-03-23,25
London,2020-03-24,15
London,2020-03-25,12
London,2020-03-26,10
London,2020-03-27,9
London,2020-03-28,8
London,2020-03-29,8
London,2020-03-30,10
London,2020-03-31,10
London,2020-04-01,9
London,2020-04-02,9
London,2020-04-03,8
London,2020-04-04,7
London,2020-04-05,9
London,2020-04-06,9
London,2020-04-07,9
London,2020-04-08,8
London,2020-04-09,8
London,2020-04-10,8
London,2020-04-11,7
London,2020-04-12,7
London,2020-04-13,8
London,2020-04-14,9
London,2020-04-15,9
London,2020-04-16,8
London,2020-04-17,8
London,2020-04-18,7
London,2020-04-19,9
London,2020-04-20,10
London,2020-04-21,9
London,2020-04-22,9
London,2020-04-23,9
London,2020-04-24,9
London,2020-04-25,8
London,2020-04-26,10
London,2020-04-27,10
London,2020-04-28,9
London,2020-04-29,9
London,2020-04-30,9
London,2020-05-01,9
London,2020-05-02,9
London,2020-05-03,10
London,2020-05-04,11
London,2020-05-05,11
London,2020-05-06,11
London,2020-05-07,11
London,2020-05-08,11
London,2020-05-09,11
London,2020-05-10,10
London,2020-05-11,13
London,2020-05-12,12
London,2020-05-13,12
London,2020-05-14,12
London,2020-05-15,13
London,2020-05-16,13
London,2020-05-17,15
London,2020-05-18,16
London,2020-05-19,16
London,2020-05-20,16
London,2020-05-21,15
London,2020-05-22,15
London,2020-05-23,15
London,2020-05-24,18
London,2020-05-25,20
London,2020-05-26,17
London,2020-05-27,17
London,2020-05-28,17
London,2020-05-29,18
London,2020-05-30,19
London,2020-05-31,21
London,2020-06-01,20
London,2020-06-02,20
London,2020-06-03,18
London,2020-06-04,17
London,2020-06-05,17
London,2020-06-06,18
London,2020-06-07,20
London,2020-06-08,19
London,2020-06-09,19
London,2020-06-10,17
London,2020-06-11,17
London,2020-06-12,18
London,2020-06-13,24
London,2020-06-14,24
London,2020-06-15,23
London,2020-06-16,21
London,2020-06-17,20
London,2020-06-18,20
London,2020-06-19,22
London,2020-06-20,27
London,2020-06-21,24
London,2020-06-22,26
London,2020-06-23,26
London,2020-06-24,26
London,2020-06-25,27
London,2020-06-26,27
London,2020-06-27,25
London,2020-06-28,28
London,2020-06-29,26
London,2020-06-30,25
London,2020-07-01,25
London,2020-07-02,25
London,2020-07-03,28
London,2020-07-04,32
London,2020-07-05,34
London,2020-07-06,31
London,2020-07-07,28
London,2020-07-08,28
London,2020-07-09,28
London,2020-07-10,33
London,2020-07-11,37
London,2020-07-12,36
London,2020-07-13,33
London,2020-07-14,32
London,2020-07-15,32
London,2020-07-16,33
London,2020-07-17,37
London,2020-07-18,40
London,2020-07-19,36
London,2020-07-20,35
London,2020-07-21,34
London,2020-07-22,35
London,2020-07-23,35
London,2020-07-24,37
London,2020-07-25,38
London,2020-07-26,40
London,2020-07-27,35
London,2020-07-28,36
London,2020-07-29,37
London,2020-07-30,39
London,2020-07-31,41
London,2020-08-01,43
London,2020-08-02,43
London,2020-08-03,39
London,2020-08-04,39
London,2020-08-05,40
London,2020-08-06,39
London,2020-08-07,41
London,2020-08-08,43
London,2020-08-09,44
London,2020-08-10,42
London,2020-08-11,42
London,2020-08-12,41
London,2020-08-13,39
London,2020-08-14,40
London,2020-08-15,43
London,2020-08-16,43
London,2020-08-17,43
London,2020-08-18,44
London,2020-08-19,43
London,2020-08-20,43
London,2020-08-21,43
London,2020-08-22,47
London,2020-08-23,47
London,2020-08-24,46
London,2020-08-25,46
London,2020-08-26,49
London,2020-08-27,43
London,2020-08-28,45
London,2020-08-29,47
London,2020-08-30,52
London,2020-08-31,53
London,2020-09-01,47
London,2020-09-02,47
London,2020-09-03,48
London,2020-09-04,50
London,2020-09-05,54
London,2020-09-06,53
London,2020-09-07,50
London,2020-09-08,50
London,2020-09-09,50
London,2020-09-10,50
London,2020-09-11,52
London,2020-09-12,56
London,2020-09-13,57
London,2020-09-14,52
London,2020-09-15,52
London,2020-09-16,52
London,2020-09-17,52
London,2020-09-18,53
London,2020-09-19,57
London,2020-09-20,56
London,2020-09-21,52
London,2020-09-22,51
London,2020-09-23,49
London,2020-09-24,49
London,2020-09-25,52
London,2020-09-26,55
London,2020-09-27,52
London,2020-09-28,49
London,2020-09-29,49
London,2020-09-30,50
London,2020-10-01,50
London,2020-10-02,52
London,2020-10-03,55
London,2020-10-04,51
London,2020-10-05,49
London,2020-10-06,50
London,2020-10-07,50
London,2020-10-08,50
London,2020-10-09,53
London,2020-10-10,59
London,2020-10-11,57
London,2020-10-12,48
London,2020-10-13,48
London,2020-10-14,50
London,2020-10-15,50
London,2020-10-16,55
London,2020-10-17,51
London,2020-10-18,51
London,2020-10-19,45
London,2020-10-20,45
London,2020-10-21,44
London,2020-10-22,46
London,2020-10-23,48
London,2020-10-24,53
London,2020-10-25,54
London,2020-10-26,47
London,2020-10-27,45
London,2020-10-28,46
London,2020-10-29,46
London,2020-10-30,50
London,2020-10-31,54
London,2020-11-01,56
London,2020-11-02,53
London,2020-11-03,56
London,2020-11-04,60
London,2020-11-05,28
London,2020-11-06,26
London,2020-11-07,26
London,2020-11-08,28
London,2020-11-09,30
London,2020-11-10,28
London,2020-11-11,28
London,2020-11-12,28
London,2020-11-13,28
London,2020-11-14,26
London,2020-11-15,28
London,2020-11-16,30
London,2020-11-17,28
London,2020-11-18,28
London,2020-11-19,28
London,2020-11-20,28
London,2020-11-21,31
London,2020-11-22,33
London,2020-11-23,31
London,2020-11-24,28
London,2020-11-25,28
London,2020-11-26,28
London,2020-11-27,30
London,2020-11-28,32
London,2020-11-29,32
London,2020-11-30,32
London,2020-12-01,33
London,2020-12-02,41
London,2020-12-03,44
London,2020-12-04,48
London,2020-12-05,55
London,2020-12-06,52
London,2020-12-07,45
London,2020-12-08,45
London,2020-12-09,46
London,2020-12-10,47
London,2020-12-11,50
London,2020-12-12,54
London,2020-12-13,50
London,2020-12-14,47
London,2020-12-15,49
London,2020-12-16,36
London,2020-12-17,35
London,2020-12-18,34
London,2020-12-19,32
London,2020-12-20,24
London,2020-12-21,23
London,2020-12-22,22
London,2020-12-23,21
London,2020-12-24,19
